Gene ID	Chromosome	Peak_start	Peak_end	annotation
AT1G10960	Chr1	3664747	3664799	Exon (AT1G10960.1/AT1G10960, exon 1 of 1)
AT1G10960	Chr1	3664827	3664874	Exon (AT1G10960.1/AT1G10960, exon 1 of 1)
AT1G11010	Chr1	3676656	3676674	Promoter
AT1G11030	Chr1	3678775	3678790	Promoter
AT1G11030	Chr1	3678794	3678798	Promoter
AT1G11220	Chr1	3760513	3760525	Intron (AT1G11220.1/AT1G11220, intron 1 of 1)
AT1G11310	Chr1	3803753	3803781	Promoter
AT1G11430	Chr1	3848421	3848429	Exon (AT1G11430.1/AT1G11430, exon 2 of 4)
AT1G11460	Chr1	3857108	3857123	Promoter
AT1G11540	Chr1	3876539	3876551	Exon (AT1G11540.1/AT1G11540, exon 1 of 4)
AT1G11545	Chr1	3879213	3879228	Intron (AT1G11545.1/AT1G11545, intron 3 of 3)
AT1G11550	Chr1	3881593	3881608	Promoter
AT1G11580	Chr1	3889361	3889388	Exon (AT1G11580.2/AT1G11580, exon 1 of 3)
AT1G11640	Chr1	3914627	3914644	Promoter
AT1G11650	Chr1	3917506	3917513	3' UTR
AT1G11750	Chr1	3967651	3967664	Promoter
AT1G11750	Chr1	3967786	3967788	Promoter
AT1G11750	Chr1	3968433	3968469	Exon (AT1G11750.1/AT1G11750, exon 4 of 9)
AT1G11750	Chr1	3968654	3968662	Exon (AT1G11750.1/AT1G11750, exon 5 of 9)
AT1G11790	Chr1	3983416	3983430	Exon (AT1G11790.1/AT1G11790, exon 3 of 11)
AT1G11840	Chr1	3996131	3996143	Exon (AT1G11840.1/AT1G11840, exon 2 of 9)
AT1G11840	Chr1	3996624	3996654	Exon (AT1G11840.1/AT1G11840, exon 5 of 9)
AT1G11840	Chr1	3996696	3996723	Exon (AT1G11840.1/AT1G11840, exon 5 of 9)
AT1G11840	Chr1	3996791	3996804	Exon (AT1G11840.1/AT1G11840, exon 5 of 9)
AT1G11840	Chr1	3997370	3997388	3' UTR
AT1G11860	Chr1	4001888	4001929	Exon (AT1G11860.3/AT1G11860, exon 2 of 4)
AT1G11860	Chr1	4002148	4002154	Exon (AT1G11860.3/AT1G11860, exon 2 of 4)
AT1G11860	Chr1	4002322	4002333	Exon (AT1G11860.3/AT1G11860, exon 2 of 4)
AT1G11860	Chr1	4002460	4002493	Exon (AT1G11860.3/AT1G11860, exon 3 of 4)
AT1G11860	Chr1	4002721	4002744	Exon (AT1G11860.3/AT1G11860, exon 4 of 4)
AT1G04897	Chr1	4006921	4006967	3' UTR
AT1G04897	Chr1	4006974	4006983	3' UTR
AT1G04897	Chr1	4006995	4007017	3' UTR
AT1G04907	Chr1	4007294	4007295	Promoter
AT1G11910	Chr1	4017291	4017312	Exon (AT1G11910.2/AT1G11910, exon 13 of 14)
AT1G11910	Chr1	4017359	4017371	Exon (AT1G11910.2/AT1G11910, exon 13 of 14)
AT1G11910	Chr1	4018001	4018021	Exon (AT1G11910.2/AT1G11910, exon 10 of 14)
AT1G11910	Chr1	4018125	4018125	Exon (AT1G11910.2/AT1G11910, exon 9 of 14)
AT1G11910	Chr1	4019385	4019438	Exon (AT1G11910.2/AT1G11910, exon 3 of 14)
AT1G11910	Chr1	4019651	4019680	Exon (AT1G11910.2/AT1G11910, exon 2 of 14)
AT1G11910	Chr1	4019757	4019826	Exon (AT1G11910.2/AT1G11910, exon 2 of 14)
AT1G12000	Chr1	4053138	4053140	Exon (AT1G12000.1/AT1G12000, exon 2 of 16)
AT1G12010	Chr1	4057029	4057056	Exon (AT1G12010.1/AT1G12010, exon 3 of 4)
AT1G12010	Chr1	4057122	4057138	Exon (AT1G12010.1/AT1G12010, exon 3 of 4)
AT1G12040	Chr1	4072067	4072106	Exon (AT1G12040.1/AT1G12040, exon 1 of 1)
AT1G12080	Chr1	4084654	4084688	Promoter
AT1G12090	Chr1	4090181	4090213	Exon (AT1G12090.1/AT1G12090, exon 1 of 1)
AT1G12090	Chr1	4090234	4090297	Exon (AT1G12090.1/AT1G12090, exon 1 of 1)
AT1G12090	Chr1	4090338	4090394	Promoter
AT1G12110	Chr1	4105403	4105411	Promoter
AT1G12110	Chr1	4105801	4105809	Exon (AT1G12110.1/AT1G12110, exon 2 of 5)
AT1G12220	Chr1	4145132	4145146	5' UTR
AT1G12230	Chr1	4148256	4148290	Promoter
AT1G12240	Chr1	4155923	4155929	Exon (AT1G12240.1/AT1G12240, exon 4 of 7)
AT1G12270	Chr1	4173376	4173381	Exon (AT1G12270.1/AT1G12270, exon 2 of 7)
AT1G12280	Chr1	4176398	4176405	Exon (AT1G12280.1/AT1G12280, exon 1 of 1)
AT1G12300	Chr1	4185614	4185629	Exon (AT1G12300.1/AT1G12300, exon 1 of 1)
AT1G12410	Chr1	4223908	4223912	Exon (AT1G12410.1/AT1G12410, exon 4 of 9)
AT1G12590	Chr1	4285928	4285960	Promoter
AT1G12620	Chr1	4296334	4296348	Exon (AT1G12620.1/AT1G12620, exon 2 of 2)
AT1G12770	Chr1	4353086	4353097	Exon (AT1G12770.1/AT1G12770, exon 2 of 2)
AT1G12840	Chr1	4375679	4375698	Exon (AT1G12840.1/AT1G12840, exon 1 of 11)
AT1G12840	Chr1	4375855	4375882	Exon (AT1G12840.1/AT1G12840, exon 2 of 11)
AT1G12840	Chr1	4377099	4377108	Exon (AT1G12840.1/AT1G12840, exon 7 of 11)
AT1G12840	Chr1	4377159	4377162	Exon (AT1G12840.1/AT1G12840, exon 7 of 11)
AT1G12840	Chr1	4377340	4377345	Exon (AT1G12840.1/AT1G12840, exon 8 of 11)
AT1G12840	Chr1	4377603	4377617	Exon (AT1G12840.1/AT1G12840, exon 9 of 11)
AT1G12900	Chr1	4393738	4393744	Exon (AT1G12900.5/AT1G12900, exon 3 of 5)
AT1G13010	Chr1	4440250	4440269	Promoter
AT1G13060	Chr1	4452747	4452761	Exon (AT1G13060.1/AT1G13060, exon 2 of 8)
AT1G13060	Chr1	4452855	4452865	Exon (AT1G13060.1/AT1G13060, exon 3 of 8)
AT1G13060	Chr1	4453882	4453886	Exon (AT1G13060.1/AT1G13060, exon 5 of 8)
AT1G13060	Chr1	4453970	4453996	Exon (AT1G13060.1/AT1G13060, exon 5 of 8)
AT1G13100	Chr1	4464335	4464350	Promoter
AT1G13220	Chr1	4518571	4518584	Exon (AT1G13220.3/AT1G13220, exon 6 of 7)
AT1G13280	Chr1	4548114	4548179	Exon (AT1G13280.1/AT1G13280, exon 2 of 2)
AT1G13400	Chr1	4598678	4598689	Exon (AT1G13400.1/AT1G13400, exon 5 of 5)
AT1G13410	Chr1	4602000	4602017	Exon (AT1G13410.1/AT1G13410, exon 2 of 2)
AT1G13440	Chr1	4608510	4608537	Exon (AT1G13440.1/AT1G13440, exon 11 of 11)
AT1G13440	Chr1	4608886	4608912	Exon (AT1G13440.1/AT1G13440, exon 9 of 11)
AT1G13440	Chr1	4609133	4609164	Exon (AT1G13440.1/AT1G13440, exon 8 of 11)
AT1G13440	Chr1	4609441	4609477	Exon (AT1G13440.1/AT1G13440, exon 6 of 11)
AT1G13440	Chr1	4609554	4609571	Exon (AT1G13440.1/AT1G13440, exon 6 of 11)
AT1G13440	Chr1	4609671	4609683	Exon (AT1G13440.1/AT1G13440, exon 5 of 11)
AT1G13440	Chr1	4609692	4609699	Exon (AT1G13440.1/AT1G13440, exon 5 of 11)
AT1G13440	Chr1	4609738	4609766	Exon (AT1G13440.1/AT1G13440, exon 5 of 11)
AT1G13440	Chr1	4609860	4609868	Exon (AT1G13440.1/AT1G13440, exon 4 of 11)
AT1G13440	Chr1	4610202	4610210	Exon (AT1G13440.1/AT1G13440, exon 3 of 11)
AT1G13440	Chr1	4610228	4610267	Exon (AT1G13440.1/AT1G13440, exon 3 of 11)
AT1G13700	Chr1	4695636	4695638	5' UTR
AT1G13700	Chr1	4695954	4695963	5' UTR
AT1G13720	Chr1	4709690	4709706	Promoter
AT1G13840	Chr1	4742054	4742070	Promoter
AT1G13850	Chr1	4743150	4743166	Promoter
AT1G13920	Chr1	4758730	4758742	Exon (AT1G13920.2/AT1G13920, exon 4 of 5)
AT1G13930	Chr1	4761115	4761143	Promoter
AT1G13930	Chr1	4761432	4761469	Promoter
AT1G14010	Chr1	4801559	4801574	Promoter
AT1G14020	Chr1	4803325	4803336	Exon (AT1G14020.1/AT1G14020, exon 2 of 8)
AT1G05057	Chr1	4842379	4842390	Promoter
AT1G05057	Chr1	4842403	4842441	Promoter
AT1G14210	Chr1	4857706	4857720	Promoter
AT1G14320	Chr1	4888795	4888879	Exon (AT1G14320.1/AT1G14320, exon 2 of 4)
AT1G14320	Chr1	4889008	4889029	Exon (AT1G14320.1/AT1G14320, exon 2 of 4)
AT1G14345	Chr1	4899264	4899326	Promoter
AT1G14380	Chr1	4918788	4918802	Exon (AT1G14380.3/AT1G14380, exon 6 of 7)
AT1G14400	Chr1	4927380	4927408	Exon (AT1G14400.1/AT1G14400, exon 6 of 6)
AT1G14400	Chr1	4927896	4927914	Exon (AT1G14400.1/AT1G14400, exon 3 of 6)
AT1G14400	Chr1	4928012	4928028	Exon (AT1G14400.1/AT1G14400, exon 2 of 6)
AT1G14450	Chr1	4947426	4947456	Promoter
AT1G14450	Chr1	4947476	4947497	Promoter
AT1G14510	Chr1	4963234	4963241	Exon (AT1G14510.1/AT1G14510, exon 3 of 5)
AT1G14610	Chr1	5010490	5010514	Exon (AT1G14610.1/AT1G14610, exon 15 of 21)
AT1G14610	Chr1	5012911	5012923	Exon (AT1G14610.1/AT1G14610, exon 6 of 21)
AT1G14640	Chr1	5025701	5025712	Exon (AT1G14640.1/AT1G14640, exon 2 of 3)
AT1G14810	Chr1	5104541	5104567	Promoter
AT1G14830	Chr1	5110408	5110426	Exon (AT1G14830.1/AT1G14830, exon 5 of 16)
AT1G14840	Chr1	5113247	5113256	Exon (AT1G14840.2/AT1G14840, exon 9 of 11)
AT1G14850	Chr1	5122974	5122990	Intron (AT1G14850.1/AT1G14850, intron 1 of 12)
AT1G14890	Chr1	5137365	5137372	Promoter
AT1G14900	Chr1	5138849	5138913	Exon (AT1G14900.1/AT1G14900, exon 2 of 2)
AT1G14980	Chr1	5165921	5165953	3' UTR
AT1G14980	Chr1	5166324	5166350	Exon (AT1G14980.1/AT1G14980, exon 2 of 3)
AT1G14980	Chr1	5166562	5166596	Promoter
AT1G15002	Chr1	5170312	5170361	Promoter
AT1G15020	Chr1	5175356	5175366	Intron (AT1G15020.3/AT1G15020, intron 3 of 12)
AT1G15090	Chr1	5189705	5189724	Promoter
AT1G15120	Chr1	5203517	5203548	Exon (AT1G15120.1/AT1G15120, exon 3 of 5)
AT1G15140	Chr1	5212038	5212045	Promoter
AT1G15150	Chr1	5213426	5213437	Exon (AT1G15150.1/AT1G15150, exon 2 of 7)
AT1G15160	Chr1	5216227	5216238	Exon (AT1G15160.1/AT1G15160, exon 2 of 7)
AT1G15180	Chr1	5226305	5226315	Exon (AT1G15180.1/AT1G15180, exon 6 of 7)
AT1G15240	Chr1	5246715	5246730	3' UTR
AT1G15270	Chr1	5250828	5250862	3' UTR
AT1G15280	Chr1	5255891	5255902	Exon (AT1G15280.2/AT1G15280, exon 9 of 11)
AT1G05163	Chr1	5297882	5297915	Exon (AT1G05163.1/AT1G05163, exon 1 of 1)
AT1G05163	Chr1	5298095	5298098	Promoter
AT1G05163	Chr1	5298101	5298132	Promoter
AT1G15660	Chr1	5382499	5382509	Exon (AT1G15660.1/AT1G15660, exon 4 of 11)
AT1G15670	Chr1	5390175	5390222	Promoter
AT1G15690	Chr1	5399144	5399183	Promoter
AT1G15690	Chr1	5399221	5399256	Promoter
AT1G15690	Chr1	5399296	5399296	Promoter
AT1G15690	Chr1	5400768	5400790	Exon (AT1G15690.1/AT1G15690, exon 4 of 8)
AT1G15690	Chr1	5401601	5401609	Exon (AT1G15690.1/AT1G15690, exon 6 of 8)
AT1G15690	Chr1	5402153	5402176	Exon (AT1G15690.1/AT1G15690, exon 8 of 8)
AT1G15730	Chr1	5407859	5407873	Exon (AT1G15730.1/AT1G15730, exon 9 of 10)
AT1G15730	Chr1	5408503	5408508	Exon (AT1G15730.1/AT1G15730, exon 6 of 10)
AT1G15750	Chr1	5417333	5417344	Exon (AT1G15750.3/AT1G15750, exon 13 of 22)
AT1G15790	Chr1	5439539	5439551	Exon (AT1G15790.3/AT1G15790, exon 3 of 6)
AT1G15800	Chr1	5442337	5442351	Intron (AT1G15800.1/AT1G15800, intron 1 of 4)
AT1G15810	Chr1	5444529	5444544	Promoter
AT1G15810	Chr1	5444890	5444901	Exon (AT1G15810.1/AT1G15810, exon 1 of 5)
AT1G15820	Chr1	5446714	5446730	Exon (AT1G15820.1/AT1G15820, exon 2 of 2)
AT1G15820	Chr1	5446789	5446820	Exon (AT1G15820.1/AT1G15820, exon 2 of 2)
AT1G15820	Chr1	5446921	5447013	Exon (AT1G15820.1/AT1G15820, exon 2 of 2)
AT1G15820	Chr1	5447060	5447076	Exon (AT1G15820.1/AT1G15820, exon 2 of 2)
AT1G15820	Chr1	5447080	5447126	Exon (AT1G15820.1/AT1G15820, exon 2 of 2)
AT1G05207	Chr1	5447138	5447234	Promoter
AT1G05207	Chr1	5447450	5447527	Promoter
AT1G15900	Chr1	5464575	5464586	Promoter
AT1G15930	Chr1	5472131	5472169	Exon (AT1G15930.2/AT1G15930, exon 3 of 5)
AT1G15930	Chr1	5472198	5472238	Exon (AT1G15930.2/AT1G15930, exon 3 of 5)
AT1G15930	Chr1	5472683	5472697	Exon (AT1G15930.2/AT1G15930, exon 5 of 5)
AT1G05213	Chr1	5480294	5480333	Exon (AT1G15950.1/AT1G15950, exon 5 of 6)
AT1G15980	Chr1	5490395	5490415	Exon (AT1G15980.1/AT1G15980, exon 4 of 7)
AT1G16010	Chr1	5496927	5496940	Exon (AT1G16010.1/AT1G16010, exon 4 of 7)
AT1G16080	Chr1	5515005	5515018	Exon (AT1G16080.1/AT1G16080, exon 2 of 5)
AT1G16080	Chr1	5515659	5515661	Exon (AT1G16080.1/AT1G16080, exon 5 of 5)
AT1G16080	Chr1	5515715	5515721	Exon (AT1G16080.1/AT1G16080, exon 5 of 5)
AT1G16180	Chr1	5540962	5540985	Exon (AT1G16180.1/AT1G16180, exon 2 of 7)
AT1G16180	Chr1	5541058	5541068	Exon (AT1G16180.1/AT1G16180, exon 2 of 7)
AT1G16180	Chr1	5542635	5542658	Exon (AT1G16180.1/AT1G16180, exon 7 of 7)
AT1G16210	Chr1	5546563	5546598	Exon (AT1G16210.1/AT1G16210, exon 2 of 3)
AT1G16260	Chr1	5561752	5561765	Promoter
AT1G16310	Chr1	5579835	5579850	Exon (AT1G16310.1/AT1G16310, exon 4 of 6)
AT1G16380	Chr1	5599548	5599562	Exon (AT1G16380.1/AT1G16380, exon 3 of 4)
AT1G16450	Chr1	5619472	5619486	Promoter
AT1G16610	Chr1	5675956	5675970	3' UTR
AT1G16710	Chr1	5716202	5716205	Exon (AT1G16710.3/AT1G16710, exon 6 of 18)
AT1G05253	Chr1	5723452	5723459	Promoter
AT1G16770	Chr1	5738901	5738914	Exon (AT1G16770.2/AT1G16770, exon 3 of 3)
AT1G16770	Chr1	5739040	5739051	Exon (AT1G16770.2/AT1G16770, exon 3 of 3)
AT1G16780	Chr1	5740552	5740569	Exon (AT1G16780.1/AT1G16780, exon 11 of 15)
AT1G16790	Chr1	5744807	5744812	3' UTR
AT1G05273	Chr1	5758511	5758580	5' UTR
AT1G16880	Chr1	5774733	5774746	Exon (AT1G16880.1/AT1G16880, exon 4 of 10)
AT1G16880	Chr1	5775208	5775209	Exon (AT1G16880.1/AT1G16880, exon 6 of 10)
AT1G16880	Chr1	5775540	5775541	3' UTR
AT1G16890	Chr1	5776932	5776965	Exon (AT1G16890.3/AT1G16890, exon 6 of 8)
AT1G16890	Chr1	5777079	5777099	Exon (AT1G16890.3/AT1G16890, exon 5 of 8)
AT1G17050	Chr1	5829427	5829448	Exon (AT1G17050.1/AT1G17050, exon 1 of 6)
AT1G17080	Chr1	5840649	5840679	Exon (AT1G17080.1/AT1G17080, exon 3 of 4)
AT1G17100	Chr1	5845477	5845496	Exon (AT1G17100.1/AT1G17100, exon 2 of 2)
AT1G17145	Chr1	5862635	5862650	5' UTR
AT1G17190	Chr1	5876321	5876323	Exon (AT1G17190.1/AT1G17190, exon 2 of 2)
AT1G17220	Chr1	5886422	5886423	Exon (AT1G17220.1/AT1G17220, exon 1 of 12)
AT1G17290	Chr1	5924166	5924186	Exon (AT1G17290.1/AT1G17290, exon 6 of 14)
AT1G17290	Chr1	5924548	5924549	Exon (AT1G17290.1/AT1G17290, exon 8 of 14)
AT1G17290	Chr1	5925262	5925292	Exon (AT1G17290.1/AT1G17290, exon 11 of 14)
AT1G17370	Chr1	5954272	5954278	Exon (AT1G17370.2/AT1G17370, exon 2 of 12)
AT1G17370	Chr1	5954721	5954738	Promoter
AT1G17450	Chr1	5991247	5991261	Exon (AT1G17450.2/AT1G17450, exon 12 of 17)
AT1G17570	Chr1	6038820	6038838	Promoter
AT1G17615	Chr1	6060274	6060286	Exon (AT1G17615.1/AT1G17615, exon 2 of 2)
AT1G17680	Chr1	6080742	6080754	Intron (AT1G17680.2/AT1G17680, intron 12 of 16)
AT1G17744	Chr1	6101233	6101278	3' UTR
AT1G17745	Chr1	6104444	6104449	Exon (AT1G17745.1/AT1G17745, exon 3 of 3)
AT1G17745	Chr1	6104747	6104771	Exon (AT1G17745.1/AT1G17745, exon 3 of 3)
AT1G17840	Chr1	6145106	6145117	Exon (AT1G17840.1/AT1G17840, exon 8 of 10)
AT1G05347	Chr1	6149381	6149417	Exon (AT1G17860.1/AT1G17860, exon 1 of 1)
AT1G17880	Chr1	6152853	6152877	Exon (AT1G17880.1/AT1G17880, exon 5 of 6)
AT1G17890	Chr1	6155017	6155052	Exon (AT1G17890.1/AT1G17890, exon 2 of 2)
AT1G17890	Chr1	6155060	6155082	Exon (AT1G17890.1/AT1G17890, exon 2 of 2)
AT1G18010	Chr1	6199883	6199900	5' UTR
AT1G18010	Chr1	6200806	6200838	Exon (AT1G18010.1/AT1G18010, exon 1 of 1)
AT1G18020	Chr1	6203180	6203189	Exon (AT1G18020.1/AT1G18020, exon 4 of 5)
AT1G18080	Chr1	6222558	6222700	Promoter
AT1G18170	Chr1	6254380	6254392	Promoter
AT1G18210	Chr1	6268347	6268381	Exon (AT1G18210.2/AT1G18210, exon 1 of 2)
AT1G18250	Chr1	6277709	6277724	Exon (AT1G18250.1/AT1G18250, exon 2 of 3)
AT1G18270	Chr1	6289600	6289612	Exon (AT1G18270.1/AT1G18270, exon 16 of 42)
AT1G18370	Chr1	6319638	6319657	3' UTR
AT1G18500	Chr1	6369453	6369505	Promoter
AT1G18540	Chr1	6377734	6377775	Exon (AT1G18540.1/AT1G18540, exon 3 of 4)
AT1G18540	Chr1	6378384	6378411	Promoter
AT1G18540	Chr1	6378471	6378487	Promoter
AT1G18650	Chr1	6420174	6420189	Intron (AT1G18650.1/AT1G18650, intron 1 of 3)
AT1G18720	Chr1	6459296	6459318	Exon (AT1G18720.2/AT1G18720, exon 2 of 5)
AT1G18720	Chr1	6459488	6459551	Exon (AT1G18720.2/AT1G18720, exon 2 of 5)
AT1G19000	Chr1	6562024	6562045	Exon (AT1G19000.2/AT1G19000, exon 2 of 3)
AT1G19000	Chr1	6562134	6562142	Exon (AT1G19000.2/AT1G19000, exon 2 of 3)
AT1G19150	Chr1	6612962	6612993	Promoter
AT1G19150	Chr1	6613078	6613086	Promoter
AT1G19150	Chr1	6613169	6613189	Exon (AT1G19150.1/AT1G19150, exon 2 of 3)
AT1G19220	Chr1	6628720	6628733	Exon (AT1G19220.1/AT1G19220, exon 11 of 12)
AT1G19350	Chr1	6689535	6689535	Exon (AT1G19350.4/AT1G19350, exon 3 of 3)
AT1G19350	Chr1	6689599	6689602	Exon (AT1G19350.4/AT1G19350, exon 3 of 3)
AT1G19450	Chr1	6734711	6734720	5' UTR
AT1G19540	Chr1	6767500	6767605	3' UTR
AT1G19540	Chr1	6767611	6767616	3' UTR
AT1G19540	Chr1	6767892	6767931	3' UTR
AT1G19570	Chr1	6773507	6773615	Exon (AT1G19570.1/AT1G19570, exon 3 of 3)
AT1G19660	Chr1	6801537	6801573	Exon (AT1G19660.1/AT1G19660, exon 4 of 11)
AT1G19660	Chr1	6801672	6801678	Exon (AT1G19660.1/AT1G19660, exon 3 of 11)
AT1G19700	Chr1	6810986	6811000	Exon (AT1G19700.1/AT1G19700, exon 3 of 5)
AT1G19840	Chr1	6872645	6872659	3' UTR
AT1G19910	Chr1	6913376	6913381	Promoter
AT1G19910	Chr1	6913388	6913395	Promoter
AT1G19910	Chr1	6913501	6913537	Promoter
AT1G19910	Chr1	6913585	6913683	Exon (AT1G19910.1/AT1G19910, exon 2 of 3)
AT1G19910	Chr1	6913744	6913758	Exon (AT1G19910.1/AT1G19910, exon 2 of 3)
AT1G19910	Chr1	6914290	6914308	3' UTR
AT1G19950	Chr1	6924221	6924237	5' UTR
AT1G20010	Chr1	6938239	6938249	Exon (AT1G20010.1/AT1G20010, exon 3 of 3)
AT1G20010	Chr1	6938920	6938941	Exon (AT1G20010.1/AT1G20010, exon 2 of 3)
AT1G20020	Chr1	6943286	6943313	5' UTR
AT1G20020	Chr1	6943377	6943407	5' UTR
AT1G20020	Chr1	6944820	6944837	Exon (AT1G20020.1/AT1G20020, exon 9 of 9)
AT1G20040	Chr1	6948860	6948873	Promoter
AT1G20040	Chr1	6948875	6948879	Promoter
AT1G20170	Chr1	6995284	6995297	Promoter
AT1G20200	Chr1	7003818	7003828	Exon (AT1G20200.1/AT1G20200, exon 3 of 9)
AT1G20250	Chr1	7016554	7016590	Promoter
AT1G20260	Chr1	7017479	7017491	Exon (AT1G20260.1/AT1G20260, exon 3 of 15)
AT1G20260	Chr1	7017596	7017619	Exon (AT1G20260.1/AT1G20260, exon 4 of 15)
AT1G20330	Chr1	7039849	7039892	Promoter
AT1G20340	Chr1	7042782	7042802	Exon (AT1G20340.1/AT1G20340, exon 1 of 1)
AT1G20340	Chr1	7042813	7043091	Promoter
AT1G20340	Chr1	7043105	7043173	Promoter
AT1G20340	Chr1	7043224	7043267	Promoter
AT1G05547	Chr1	7050880	7050892	Promoter
AT1G20420	Chr1	7082709	7082739	Promoter
AT1G20440	Chr1	7084770	7084797	Exon (AT1G20440.1/AT1G20440, exon 2 of 2)
AT1G20440	Chr1	7084971	7085000	Exon (AT1G20440.1/AT1G20440, exon 2 of 2)
AT1G20440	Chr1	7085326	7085352	Exon (AT1G20440.1/AT1G20440, exon 1 of 2)
AT1G20440	Chr1	7085360	7085382	Exon (AT1G20440.1/AT1G20440, exon 1 of 2)
AT1G20440	Chr1	7085440	7085489	Exon (AT1G20440.1/AT1G20440, exon 1 of 2)
AT1G20440	Chr1	7085521	7085559	Exon (AT1G20440.1/AT1G20440, exon 1 of 2)
AT1G20450	Chr1	7088294	7088316	Exon (AT1G20450.1/AT1G20450, exon 2 of 2)
AT1G20450	Chr1	7088411	7088439	Exon (AT1G20450.1/AT1G20450, exon 2 of 2)
AT1G20450	Chr1	7088497	7088527	Exon (AT1G20450.1/AT1G20450, exon 2 of 2)
AT1G20450	Chr1	7088541	7088553	Exon (AT1G20450.1/AT1G20450, exon 2 of 2)
AT1G20450	Chr1	7088779	7088801	Exon (AT1G20450.1/AT1G20450, exon 1 of 2)
AT1G20570	Chr1	7122338	7122352	Exon (AT1G20570.2/AT1G20570, exon 15 of 16)
AT1G20580	Chr1	7129936	7129959	Exon (AT1G20580.1/AT1G20580, exon 3 of 5)
AT1G20580	Chr1	7130342	7130362	Exon (AT1G20580.1/AT1G20580, exon 5 of 5)
AT1G20620	Chr1	7143552	7143564	5' UTR
AT1G20620	Chr1	7144218	7144293	5' UTR
AT1G20620	Chr1	7144630	7144642	5' UTR
AT1G20620	Chr1	7144656	7144689	5' UTR
AT1G20620	Chr1	7146134	7146145	3' UTR
AT1G20630	Chr1	7148902	7148928	Exon (AT1G20630.1/AT1G20630, exon 4 of 7)
AT1G20693	Chr1	7177287	7177299	Exon (AT1G20693.1/AT1G20693, exon 2 of 8)
AT1G20696	Chr1	7180024	7180048	5' UTR
AT1G20696	Chr1	7180538	7180539	Exon (AT1G20696.4/AT1G20696, exon 4 of 7)
AT1G20696	Chr1	7180564	7180572	Exon (AT1G20696.4/AT1G20696, exon 4 of 7)
AT1G20696	Chr1	7180674	7180688	Exon (AT1G20696.4/AT1G20696, exon 5 of 7)
AT1G20696	Chr1	7180717	7180748	Exon (AT1G20696.4/AT1G20696, exon 5 of 7)
AT1G20780	Chr1	7219081	7219097	Exon (AT1G20780.1/AT1G20780, exon 4 of 4)
AT1G20800	Chr1	7229125	7229138	Exon (AT1G20800.1/AT1G20800, exon 2 of 2)
AT1G20850	Chr1	7252241	7252319	Promoter
AT1G20910	Chr1	7280182	7280196	Exon (AT1G20910.1/AT1G20910, exon 3 of 14)
AT1G21065	Chr1	7374887	7374889	Exon (AT1G21065.1/AT1G21065, exon 3 of 7)
AT1G21065	Chr1	7374968	7374970	Exon (AT1G21065.1/AT1G21065, exon 4 of 7)
AT1G21120	Chr1	7396222	7396238	Exon (AT1G21120.1/AT1G21120, exon 1 of 3)
AT1G21130	Chr1	7399275	7399289	3' UTR
AT1G21130	Chr1	7399559	7399596	Exon (AT1G21130.1/AT1G21130, exon 2 of 3)
AT1G21270	Chr1	7448448	7448466	3' UTR
AT1G21310	Chr1	7453868	7453901	Exon (AT1G21313.1/AT1G21313, exon 2 of 2)
AT1G21310	Chr1	7453914	7453933	Exon (AT1G21313.1/AT1G21313, exon 2 of 2)
AT1G21310	Chr1	7453952	7453984	Exon (AT1G21313.1/AT1G21313, exon 2 of 2)
AT1G21310	Chr1	7454062	7454084	Exon (AT1G21313.1/AT1G21313, exon 2 of 2)
AT1G21310	Chr1	7454125	7454137	Exon (AT1G21313.1/AT1G21313, exon 2 of 2)
AT1G21310	Chr1	7454230	7454252	Exon (AT1G21313.1/AT1G21313, exon 2 of 2)
AT1G21310	Chr1	7454307	7454323	Exon (AT1G21310.1/AT1G21310, exon 1 of 2)
AT1G21310	Chr1	7454330	7454351	Exon (AT1G21310.1/AT1G21310, exon 1 of 2)
AT1G21310	Chr1	7454413	7454446	Exon (AT1G21310.1/AT1G21310, exon 1 of 2)
AT1G21310	Chr1	7454572	7454577	Promoter
AT1G21310	Chr1	7454586	7454602	Promoter
AT1G21310	Chr1	7454716	7454725	Promoter
AT1G21310	Chr1	7454728	7454756	Promoter
AT1G21340	Chr1	7476131	7476142	Promoter
AT1G21420	Chr1	7499734	7499748	Promoter
AT1G21440	Chr1	7503663	7503668	Exon (AT1G21440.1/AT1G21440, exon 2 of 7)
AT1G21450	Chr1	7510839	7510852	Exon (AT1G21450.1/AT1G21450, exon 2 of 2)
AT1G21500	Chr1	7530842	7530865	Promoter
AT1G21500	Chr1	7531075	7531082	5' UTR
AT1G21529	Chr1	7544505	7544545	Promoter
AT1G21580	Chr1	7564848	7564862	Exon (AT1G21580.1/AT1G21580, exon 1 of 10)
AT1G21640	Chr1	7589589	7589604	Exon (AT1G21640.2/AT1G21640, exon 2 of 8)
AT1G21720	Chr1	7626810	7626813	Exon (AT1G21720.1/AT1G21720, exon 3 of 7)
AT1G21800	Chr1	7656121	7656135	Promoter
AT1G21860	Chr1	7673109	7673121	Exon (AT1G21860.1/AT1G21860, exon 3 of 8)
AT1G21940	Chr1	7715935	7715951	Intron (AT1G21940.1/AT1G21940, intron 1 of 1)
AT1G22100	Chr1	7798773	7798786	Exon (AT1G22100.1/AT1G22100, exon 7 of 8)
AT1G22220	Chr1	7847319	7847319	Exon (AT1G22220.1/AT1G22220, exon 1 of 1)
