Cluster	group	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
DEG_only	DEG_only	GO:0016787	hydrolase activity	88/4494	407/29066	0.000566659532504893	0.00850039382112367	0.00673052598458355	AT1G73480/AT4G36610/AT5G02230/AT1G72040/AT5G22460/AT2G30550/AT2G23600/AT3G50440/AT3G58450/AT5G59480/AT4G35190/AT2G27840/AT4G19410/AT1G80280/AT3G51000/AT1G73920/AT1G23330/AT5G10300/AT1G08410/AT4G37470/AT3G03270/AT4G39955/AT5G01075/AT2G47710/AT1G28960/AT5G60760/AT3G45070/AT4G29700/AT2G47630/AT5G19850/AT5G13800/AT1G73540/AT5G55120/AT1G71850/AT5G47650/AT4G29800/AT4G11570/AT2G38740/AT3G16840/AT2G21620/AT4G29690/AT3G58520/AT3G26690/AT1G78210/AT3G21530/AT1G15060/AT2G37440/AT4G15570/AT2G01900/AT4G12830/AT3G57180/AT1G29700/AT5G20070/AT5G45940/AT3G19970/AT5G06570/AT4G10050/AT3G47590/AT3G58560/AT3G28580/AT4G24140/AT1G10740/AT3G63090/AT2G25870/AT3G52155/AT2G38770/AT5G11650/AT1G21590/AT1G14240/AT5G56220/AT3G49320/AT1G47510/AT5G24210/AT4G04955/AT3G11620/AT5G19990/AT1G33290/AT1G06440/AT1G68760/AT5G21970/AT2G41670/AT1G14250/AT5G14390/AT2G26750/AT4G12720/AT5G16120/AT5G24670/AT5G54430	88
DEG_only	DEG_only	GO:0006635	fatty acid beta-oxidation	15/4494	40/29066	0.000569762348199894	0.00850039382112367	0.00673052598458355	AT2G42790/AT4G16760/AT2G33150/AT3G06860/AT4G31810/AT5G27520/AT4G14440/AT3G58750/AT5G65110/AT4G13360/AT5G47720/AT4G14430/AT1G65520/AT1G06290/AT5G42890	15
DEG_only	DEG_only	GO:0009617	response to bacterium	32/4494	116/29066	0.000586048817151828	0.0086559410293325	0.0068536866932177	AT2G45220/AT3G44300/AT4G37990/AT2G26440/AT5G01600/AT4G31550/AT1G62660/AT2G41430/AT1G11580/AT2G32800/AT5G57220/AT2G22330/AT4G10500/AT4G39980/AT5G57890/AT3G50480/AT5G49450/AT3G11050/AT3G53180/AT2G44490/AT5G15090/AT3G28930/AT5G61420/AT4G18760/AT5G02490/AT1G66700/AT2G46450/AT2G32700/AT5G36890/AT1G80460/AT5G67500/AT1G74710	32
DEG_only	DEG_only	GO:0004601	peroxidase activity	33/4494	121/29066	0.00060568227880877	0.00885735372079756	0.00701316322831207	AT1G68850/AT3G01420/AT5G64120/AT1G48130/AT5G14130/AT2G47730/AT2G37130/AT5G10230/AT4G08770/AT1G73680/AT4G11290/AT5G15180/AT1G19230/AT5G41210/AT1G49570/AT5G47000/AT1G64060/AT5G05340/AT5G11270/AT5G47910/AT4G36430/AT1G09090/AT1G71695/AT3G01190/AT2G02390/AT5G34850/AT1G35720/AT1G78380/AT5G39580/AT5G65020/AT2G22420/AT1G65980/AT5G17820	33
DEG_only	DEG_only	GO:0006820	anion transport	9/4494	18/29066	0.000640874866718042	0.00919694400504545	0.00728204738595695	AT1G53470/AT3G14810/AT1G78610/AT5G19520/AT3G20000/AT5G12080/AT5G60730/AT5G15090/AT5G67500	9
DEG_only	DEG_only	GO:0030150	protein import into mitochondrial matrix	11/4494	25/29066	0.000641357638808179	0.00919694400504545	0.00728204738595695	AT3G20000/AT5G27280/AT5G61880/AT2G36070/AT1G64220/AT2G37410/AT4G00026/AT1G72750/AT3G07910/AT2G35795/AT3G09700	11
DEG_only	DEG_only	GO:0004197	cysteine-type endopeptidase activity	21/4494	66/29066	0.000675767644274098	0.00959720010185426	0.00759896612134133	AT4G36880/AT5G60360/AT4G16190/AT3G54940/AT4G01610/AT4G39090/AT1G47128/AT4G32940/AT3G48350/AT5G57990/AT1G02305/AT1G55350/AT4G35350/AT1G79340/AT4G25110/AT5G65450/AT3G45310/AT2G21430/AT3G48340/AT2G36305/AT5G50260	21
DEG_only	DEG_only	GO:0005215	transporter activity	60/4494	259/29066	0.00070012857322329	0.00984847526334095	0.00779792325665238	AT2G26690/AT2G04040/AT2G04050/AT4G09160/AT1G11670/AT1G66760/AT3G45650/AT3G51870/AT1G30690/AT3G46450/AT3G03620/AT4G18205/AT1G12950/AT1G32450/AT3G45710/AT4G21680/AT1G22570/AT3G23560/AT1G75170/AT1G59740/AT5G02270/AT3G23550/AT4G25220/AT1G71140/AT1G77690/AT2G02020/AT4G21910/AT1G75370/AT3G53940/AT4G23030/AT3G10670/AT2G40460/AT4G12030/AT1G52190/AT5G12860/AT5G52450/AT1G23080/AT1G22550/AT1G65410/AT4G19210/AT5G13740/AT1G72120/AT1G64550/AT3G53960/AT5G25040/AT5G57090/AT5G48600/AT2G37900/AT5G24030/AT5G13400/AT3G20240/AT5G60790/AT2G02040/AT3G26590/AT4G21560/AT5G50300/AT1G72160/AT1G64890/AT3G24840/AT3G53480	60
DEG_only	DEG_only	GO:0000176	nuclear exosome (RNase complex)	8/4494	15/29066	0.000748991149608111	0.0102431474812146	0.00811042073308588	AT3G07750/AT3G61620/AT1G03360/AT5G35910/AT2G17510/AT3G60500/AT5G38890/AT3G46210	8
DEG_only	DEG_only	GO:0009089	lysine biosynthetic process via diaminopimelate	8/4494	15/29066	0.000748991149608111	0.0102431474812146	0.00811042073308588	AT3G14390/AT2G45440/AT2G44040/AT3G60880/AT3G53580/AT3G02020/AT5G11880/AT4G19710	8
DEG_only	DEG_only	GO:0055062	phosphate ion homeostasis	8/4494	15/29066	0.000748991149608111	0.0102431474812146	0.00811042073308588	AT4G17550/AT3G51860/AT5G04340/AT2G38170/AT4G25220/AT1G63010/AT5G34850/AT5G42810	8
DEG_only	DEG_only	GO:0009097	isoleucine biosynthetic process	7/4494	12/29066	0.000809573440159681	0.0109700914781271	0.00868600764864709	AT3G23940/AT3G10050/AT3G58610/AT2G31810/AT5G16290/AT1G10070/AT3G49680	7
DEG_only	DEG_only	GO:0016887	ATPase activity	59/4494	256/29066	0.000881694072266407	0.0118387467703408	0.00937380013672707	AT1G64110/AT5G19410/AT5G06530/AT5G02500/AT5G51070/AT4G15233/AT2G07671/AT4G09730/AT2G18330/AT2G18193/AT5G15450/AT5G17760/AT5G56030/AT5G16930/AT1G06430/AT1G79560/AT3G53230/AT5G57350/AT2G21410/AT5G53350/AT5G24020/AT5G02270/AT4G38950/AT5G42020/AT3G02450/AT2G20140/AT4G36580/AT5G58290/AT5G60730/AT1G77470/AT4G02460/AT5G42270/AT4G29040/AT3G09840/AT2G18190/AT4G30190/AT1G05910/AT3G28580/AT5G09590/AT5G11170/AT4G37270/AT1G19910/AT1G65410/AT5G62670/AT4G19210/AT5G11200/AT1G64550/AT5G02490/AT5G19990/AT3G44730/AT2G34560/AT5G60790/AT2G28620/AT1G56050/AT4G15215/AT5G66310/AT1G63160/AT1G21690/AT5G65930	59
DEG_only	DEG_only	GO:0009416	response to light stimulus	50/4494	210/29066	0.000988661235021697	0.0131554292263698	0.0104163360086212	AT5G20250/AT4G35770/AT1G80920/AT1G68530/AT1G15510/AT5G63600/AT2G36530/AT4G34250/AT3G19710/AT1G01120/AT2G05100/AT4G35090/AT3G47340/AT1G77760/AT1G20630/AT2G05070/AT2G30490/AT5G08640/AT5G18570/AT3G60530/AT1G22500/AT5G63420/AT5G04530/AT5G49330/AT1G07090/AT5G63570/AT3G57180/AT2G47460/AT1G26945/AT4G03400/AT5G61270/AT2G46590/AT2G32400/AT2G17730/AT5G67385/AT5G04140/AT5G43470/AT5G01530/AT5G48400/AT1G50280/AT1G66700/AT5G67440/AT5G63590/AT1G04400/AT3G51080/AT2G42620/AT3G60140/AT1G05200/AT2G14820/AT2G42610	50
DEG_only	DEG_only	GO:0102483	scopolin beta-glucosidase activity	15/4494	42/29066	0.00102986675213767	0.0135813677938156	0.0107535898648962	AT1G02850/AT3G21370/AT5G28510/AT3G62740/AT1G45191/AT3G60130/AT3G62750/AT1G61820/AT1G26560/AT2G44460/AT1G60260/AT2G44490/AT3G60140/AT5G36890/AT1G61810	15
DEG_only	DEG_only	GO:0005986	sucrose biosynthetic process	9/4494	19/29066	0.00105119134296692	0.0137399080846208	0.0108791204661039	AT4G02280/AT5G11110/AT5G20830/AT5G20280/AT2G35840/AT3G52340/AT1G04920/AT3G58560/AT1G51420	9
DEG_only	DEG_only	GO:0009809	lignin biosynthetic process	20/4494	64/29066	0.00115533897648278	0.0149687339321498	0.0118520923626258	AT4G34230/AT3G17390/AT4G30470/AT1G72680/AT4G37990/AT4G39330/AT4G34050/AT1G09500/AT1G66800/AT1G80820/AT3G19450/AT5G05340/AT5G05170/AT1G61820/AT5G60020/AT2G36880/AT5G54160/AT2G22420/AT1G61810/AT1G79180	20
DEG_only	DEG_only	GO:0050897	cobalt ion binding	17/4494	51/29066	0.00119590306809258	0.0153595550571543	0.0121615405826165	AT4G08870/AT5G62530/AT3G15000/AT1G02920/AT4G35090/AT1G20630/AT4G32520/AT4G13930/AT5G10860/AT2G07707/AT1G65290/AT5G66760/AT1G48420/AT3G06790/AT1G03090/AT4G04955/AT3G12490	17
DEG_only	DEG_only	GO:0009620	response to fungus	23/4494	78/29066	0.00124975911893954	0.0158742397896037	0.01256906275612	AT2G33380/AT2G45220/AT4G16760/AT3G10985/AT2G18280/AT1G51680/AT4G10500/AT5G11270/AT3G50480/AT4G03550/AT3G51440/AT1G53320/AT1G11310/AT2G01650/AT1G17420/AT2G30020/AT1G62380/AT3G51430/AT2G46450/AT2G32700/AT4G02330/AT1G51360/AT3G11820	23
DEG_only	DEG_only	GO:0016998	cell wall macromolecule catabolic process	10/4494	23/29066	0.00126414944655364	0.0158742397896037	0.01256906275612	AT3G12500/AT3G44990/AT2G43570/AT3G52790/AT2G17120/AT4G25433/AT2G43610/AT2G43600/AT1G77630/AT5G62150	10
DEG_only	DEG_only	GO:0048364	root development	42/4494	171/29066	0.00126821956342129	0.0158742397896037	0.01256906275612	AT1G48920/AT3G18130/AT3G44750/AT1G48630/AT5G48010/AT3G23940/AT3G28860/AT4G13750/AT5G48000/AT1G19850/AT2G37250/AT5G57390/AT4G23750/AT3G54010/AT5G13750/AT5G57280/AT5G55580/AT5G42030/AT1G78240/AT1G35580/AT3G54720/AT4G16110/AT5G60200/AT4G29040/AT5G03150/AT1G14580/AT2G27230/AT1G74500/AT1G53330/AT1G23080/AT3G62270/AT5G47990/AT1G65580/AT1G70560/AT1G55180/AT1G01550/AT4G04920/AT2G31830/AT1G44900/AT4G14850/AT4G37740/AT3G53480	42
DEG_only	DEG_only	GO:0048574	long-day photoperiodism, flowering	8/4494	16/29066	0.00129545801845924	0.0160789201114646	0.0127311265679629	AT5G47640/AT3G12145/AT2G46830/AT4G24415/AT1G54830/AT1G01060/AT1G04400/AT1G28520	8
DEG_only	DEG_only	GO:0005744	mitochondrial inner membrane presequence translocase complex	11/4494	27/29066	0.00139147004652462	0.0169851343695608	0.0134486578659317	AT5G24650/AT3G10110/AT5G61880/AT2G36070/AT2G37410/AT4G16160/AT4G00026/AT1G27390/AT1G72750/AT3G27080/AT3G07910	11
DEG_only	DEG_only	GO:0009831	plant-type cell wall modification involved in multidimensional cell growth	11/4494	27/29066	0.00139147004652462	0.0169851343695608	0.0134486578659317	AT2G40610/AT5G02260/AT1G48100/AT2G39700/AT3G29030/AT1G26770/AT1G10550/AT2G03090/AT3G03220/AT1G20190/AT2G37640	11
DEG_only	DEG_only	GO:0019762	glucosinolate catabolic process	13/4494	35/29066	0.00145231400477775	0.017582522828334	0.0139216640147376	AT1G52400/AT5G48180/AT3G21370/AT5G28510/AT3G16410/AT1G54040/AT3G60130/AT3G16390/AT2G44460/AT2G44490/AT5G25980/AT3G03640/AT3G60140	13
DEG_only	DEG_only	GO:0051603	proteolysis involved in cellular protein catabolic process	23/4494	79/29066	0.00150888763891729	0.0181068934161485	0.0143368553507045	AT4G36880/AT5G60360/AT4G16190/AT3G54940/AT4G01610/AT4G39090/AT1G47128/AT4G32940/AT4G30610/AT2G35770/AT1G77000/AT3G48350/AT1G02305/AT4G35350/AT3G10410/AT2G35780/AT3G45310/AT5G22000/AT2G21430/AT3G48340/AT5G23210/AT5G50260/AT4G31300	23
DEG_only	DEG_only	GO:0008173	RNA methyltransferase activity	7/4494	13/29066	0.00152014541882357	0.0181068934161485	0.0143368553507045	AT2G19870/AT3G21300/AT2G28450/AT4G17610/AT3G27180/AT4G15520/AT5G26880	7
DEG_only	DEG_only	GO:0008565	protein transporter activity	24/4494	84/29066	0.00160257516828718	0.018760770348707	0.0148545885025931	AT4G27640/AT5G19820/AT2G31660/AT3G08943/AT3G59020/AT4G16143/AT3G51310/AT3G06720/AT3G08947/AT5G62810/AT1G06210/AT2G46520/AT2G35795/AT5G16880/AT5G60460/AT2G34840/AT2G16950/AT4G02150/AT1G61570/AT3G09700/AT5G53480/AT2G38410/AT3G17340/AT1G02010	24
DEG_only	DEG_only	GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	6/4494	10/29066	0.00162584875059884	0.018760770348707	0.0148545885025931	AT3G17810/AT5G23300/AT3G27740/AT3G54470/AT3G20330/AT3G27190	6
DEG_only	DEG_only	GO:0006821	chloride transport	6/4494	10/29066	0.00162584875059884	0.018760770348707	0.0148545885025931	AT3G45710/AT5G49890/AT3G27170/AT5G24030/AT5G62290/AT5G40890	6
DEG_only	DEG_only	GO:0009082	branched-chain amino acid biosynthetic process	6/4494	10/29066	0.00162584875059884	0.018760770348707	0.0148545885025931	AT3G23940/AT3G58610/AT2G31810/AT5G16290/AT1G10070/AT3G49680	6
DEG_only	DEG_only	GO:0005643	nuclear pore	16/4494	48/29066	0.0016499046090779	0.0188907682760314	0.0149575195486376	AT4G27640/AT2G31660/AT3G59020/AT1G07140/AT4G16143/AT5G58590/AT1G14850/AT3G06720/AT3G57350/AT2G46520/AT2G16950/AT4G02150/AT5G53480/AT4G29380/AT1G72560/AT3G17340	16
DEG_only	DEG_only	GO:0006418	tRNA aminoacylation for protein translation	10/4494	24/29066	0.00186912649057595	0.0210740444777151	0.0166862155968653	AT3G62120/AT1G09620/AT4G10320/AT2G33840/AT5G49030/AT3G04600/AT1G14610/AT3G59980/AT2G40660/AT2G25840	10
DEG_only	DEG_only	GO:0035251	UDP-glucosyltransferase activity	10/4494	24/29066	0.00186912649057595	0.0210740444777151	0.0166862155968653	AT4G14090/AT3G21750/AT5G17050/AT1G73880/AT2G36750/AT1G05680/AT4G15480/AT5G03490/AT1G07250/AT2G15480	10
DEG_only	DEG_only	GO:0080008	Cul4-RING E3 ubiquitin ligase complex	32/4494	124/29066	0.00196210526063099	0.0219547687117574	0.0173835641512044	AT1G78070/AT3G56990/AT5G15550/AT4G28450/AT4G05410/AT2G47990/AT2G34260/AT2G43770/AT4G34280/AT1G29320/AT4G35560/AT1G65030/AT5G52820/AT2G16780/AT2G46280/AT4G35050/AT2G19520/AT5G66240/AT5G63010/AT3G49180/AT4G29830/AT1G27840/AT3G52030/AT2G47790/AT2G33340/AT4G21520/AT5G13480/AT4G29380/AT3G16650/AT3G44600/AT5G58230/AT4G01860	32
DEG_only	DEG_only	GO:0017148	negative regulation of translation	12/4494	32/29066	0.00199487672399921	0.0221536309875701	0.0175410212929412	AT3G01470/AT3G07110/AT3G02830/AT4G13170/AT1G11580/AT3G24830/AT5G48760/AT3G01790/AT3G12930/AT1G67620/AT1G80780/AT4G34590	12
DEG_only	DEG_only	GO:0030488	tRNA methylation	8/4494	17/29066	0.00211693284983559	0.0231608134756086	0.0183384982157297	AT4G27340/AT4G04670/AT1G36310/AT5G14600/AT1G22270/AT3G55160/AT1G78190/AT5G24840	8
DEG_only	DEG_only	GO:0045551	cinnamyl-alcohol dehydrogenase activity	8/4494	17/29066	0.00211693284983559	0.0231608134756086	0.0183384982157297	AT4G34230/AT1G72680/AT4G37990/AT4G39330/AT1G09500/AT1G66800/AT1G30760/AT3G19450	8
DEG_only	DEG_only	GO:0006099	tricarboxylic acid cycle	17/4494	54/29066	0.0024105301960511	0.0261790669085843	0.0207283208035044	AT2G42790/AT5G50950/AT3G27380/AT5G66760/AT2G05710/AT3G14940/AT3G58750/AT2G20420/AT1G65930/AT3G15020/AT5G51040/AT5G65165/AT2G46505/AT2G47510/AT5G43330/AT5G08300/AT1G54340	17
DEG_only	DEG_only	GO:0002213	defense response to insect	9/4494	21/29066	0.0024950880487395	0.0268995988904251	0.0212988307502849	AT3G48520/AT5G43580/AT4G16760/AT3G28740/AT3G62590/AT1G02660/AT5G57220/AT2G43710/AT5G25980	9
DEG_only	DEG_only	GO:0034399	nuclear periphery	7/4494	14/29066	0.0026359723851174	0.0280620063421477	0.0222192132317472	AT3G22660/AT4G27640/AT5G19820/AT3G08943/AT2G45000/AT3G08947/AT5G53480	7
DEG_only	DEG_only	GO:0045893	positive regulation of transcription, DNA-templated	60/4494	273/29066	0.00264090648717571	0.0280620063421477	0.0222192132317472	AT2G46680/AT4G34000/AT4G27410/AT3G61890/AT1G52890/AT1G77450/AT1G43160/AT3G01470/AT5G05410/AT2G22430/AT5G61600/AT3G24500/AT5G39610/AT5G47640/AT1G45249/AT5G62470/AT2G36270/AT3G16770/AT2G46830/AT5G13330/AT4G18020/AT3G60530/AT1G56280/AT2G30040/AT5G49450/AT5G06080/AT5G24120/AT1G73870/AT2G18160/AT5G47220/AT2G34900/AT5G18450/AT1G75390/AT5G53210/AT2G47460/AT1G49720/AT3G19290/AT4G32910/AT5G03150/AT2G27230/AT1G46768/AT3G55990/AT3G04070/AT3G54620/AT4G34590/AT5G39760/AT4G01550/AT3G58120/AT1G61660/AT3G06930/AT2G32700/AT3G51080/AT1G69600/AT1G28520/AT1G75240/AT4G00020/AT1G79180/AT3G10500/AT5G65310/AT4G40060	60
DEG_only	DEG_only	GO:0051028	mRNA transport	12/4494	33/29066	0.00269892360480438	0.0284736440306862	0.0225451437965238	AT3G16310/AT5G02530/AT1G07140/AT5G58590/AT2G45000/AT4G30840/AT1G02140/AT5G11170/AT3G19760/AT5G11200/AT1G80680/AT5G37720	12
DEG_only	DEG_only	GO:0006855	drug transmembrane transport	21/4494	73/29066	0.00278060403261012	0.0291273202564904	0.0230627180308312	AT1G59870/AT2G04040/AT2G04050/AT1G11670/AT1G66760/AT3G03620/AT1G12950/AT3G23560/AT3G23550/AT1G71140/AT5G61810/AT1G15210/AT2G16990/AT4G21910/AT4G23030/AT5G52450/AT5G52050/AT2G29940/AT3G26590/AT4G15215/AT3G53480	21
DEG_only	DEG_only	GO:0043231	intracellular membrane-bounded organelle	42/4494	178/29066	0.0028500926975391	0.0296449782694736	0.023472594417835	AT2G33380/AT4G14090/AT4G15490/AT3G50740/AT4G09500/AT2G36780/AT5G57240/AT1G22370/AT2G30140/AT3G21750/AT5G17050/AT2G22590/AT1G73880/AT2G16890/AT3G46700/AT4G15550/AT3G11340/AT4G12460/AT1G01390/AT2G36750/AT4G34138/AT2G36970/AT1G05680/AT3G51310/AT4G15480/AT4G27570/AT3G29630/AT5G53990/AT5G03490/AT5G17040/AT4G00355/AT2G36770/AT1G07250/AT2G36800/AT5G05870/AT4G27560/AT5G05900/AT2G41700/AT3G21790/AT1G07240/AT3G46720/AT2G15480	42
DEG_only	DEG_only	GO:0009723	response to ethylene	32/4494	127/29066	0.002947552366109	0.0304442996135873	0.0241054889859926	AT5G60360/AT3G24500/AT5G39610/AT4G05100/AT1G71030/AT5G40770/AT1G56650/AT1G06160/AT3G16770/AT2G46830/AT5G13330/AT4G32940/AT3G50060/AT1G64060/AT1G13960/AT3G50480/AT4G34990/AT4G24800/AT4G16110/AT3G51440/AT4G01280/AT2G47460/AT1G01060/AT5G52660/AT5G15310/AT3G51430/AT3G04720/AT1G70560/AT5G57090/AT3G46590/AT1G70510/AT1G68765	32
DEG_only	DEG_only	GO:0052747	sinapyl alcohol dehydrogenase activity	6/4494	11/29066	0.00310959107252383	0.0316749380283979	0.0250798960549835	AT4G34230/AT1G72680/AT4G37990/AT4G39330/AT1G30760/AT3G19450	6
DEG_only	DEG_only	GO:0070181	small ribosomal subunit rRNA binding	6/4494	11/29066	0.00310959107252383	0.0316749380283979	0.0250798960549835	AT2G36160/AT3G11510/AT4G00100/AT3G60770/AT3G52580/AT1G31817	6
DEG_only	DEG_only	GO:0006396	RNA processing	20/4494	69/29066	0.00314536294614607	0.0318198703524503	0.0251946520055392	AT2G19870/AT5G22100/AT2G28450/AT3G07750/AT3G61620/AT1G51310/AT4G17610/AT5G23690/AT3G27180/AT3G60500/AT1G13030/AT2G29670/AT1G55140/AT3G17040/AT4G15520/AT3G46210/AT5G12280/AT5G26880/AT4G26000/AT3G48830	20
DEG_only	DEG_only	GO:0005762	mitochondrial large ribosomal subunit	8/4494	18/29066	0.00329777923632961	0.0324721328803922	0.0257111068881557	AT3G01790/AT5G64670/AT4G28360/AT1G26740/AT1G07830/AT4G05400/AT5G46160/AT1G14620	8
DEG_only	DEG_only	GO:0006541	glutamine metabolic process	8/4494	18/29066	0.00329777923632961	0.0324721328803922	0.0257111068881557	AT1G74260/AT4G34740/AT3G27740/AT4G26900/AT3G47340/AT5G10240/AT5G57890/AT5G60540	8
DEG_only	DEG_only	GO:0006626	protein targeting to mitochondrion	8/4494	18/29066	0.00329777923632961	0.0324721328803922	0.0257111068881557	AT3G20000/AT2G36070/AT5G09420/AT5G50810/AT3G46560/AT1G27390/AT3G27080/AT1G61570	8
DEG_only	DEG_only	GO:0042761	very long-chain fatty acid biosynthetic process	8/4494	18/29066	0.00329777923632961	0.0324721328803922	0.0257111068881557	AT5G23190/AT1G67730/AT3G23840/AT3G54010/AT5G10480/AT1G06080/AT4G36830/AT3G06460	8
DEG_only	DEG_only	GO:0005743	mitochondrial inner membrane	33/4494	133/29066	0.00333086038604	0.032580667484643	0.0257970434917424	AT3G51870/AT5G23300/AT4G05020/AT1G79560/AT3G20000/AT5G27520/AT3G27380/AT1G61870/AT3G22370/AT5G61810/AT2G36070/AT1G26740/AT3G10370/AT5G64210/AT3G53940/AT2G37410/AT5G50810/AT3G46560/AT5G65165/AT1G27390/AT1G72750/AT3G27080/AT1G08220/AT5G46800/AT3G51790/AT1G61570/AT4G24570/AT1G72820/AT1G02410/AT3G20240/AT4G11440/AT2G47490/AT4G39740	33
DEG_only	DEG_only	GO:0010224	response to UV-B	19/4494	65/29066	0.00355364476899422	0.034491702905496	0.0273101820389881	AT5G05410/AT1G66580/AT1G26910/AT3G55120/AT3G17800/AT2G36750/AT5G49330/AT1G32870/AT2G19520/AT2G47460/AT4G15480/AT2G37040/AT5G01410/AT1G27840/AT4G39400/AT1G35210/AT5G08020/AT5G59920/AT2G01180	19
DEG_only	DEG_only	GO:0010118	stomatal movement	12/4494	34/29066	0.00359196195619663	0.034491702905496	0.0273101820389881	AT2G33380/AT5G59220/AT4G18290/AT4G33950/AT4G17970/AT5G58140/AT5G11270/AT4G32150/AT1G16540/AT1G04400/AT3G56960/AT1G74710	12
DEG_only	DEG_only	GO:0016757	transferase activity, transferring glycosyl groups	100/4494	500/29066	0.00359629129820338	0.034491702905496	0.0273101820389881	AT4G02280/AT4G15490/AT3G50740/AT4G09500/AT2G36780/AT5G20280/AT1G22370/AT2G30140/AT5G09870/AT3G11420/AT3G21750/AT1G68020/AT1G05570/AT2G32530/AT4G11350/AT5G17050/AT3G30300/AT1G73740/AT4G24000/AT5G65470/AT1G24070/AT1G56600/AT2G22590/AT4G10120/AT4G39350/AT1G23480/AT1G73880/AT3G29320/AT2G16890/AT3G46700/AT4G15550/AT5G64740/AT1G24170/AT3G06510/AT1G73810/AT4G17770/AT5G01220/AT3G15350/AT3G28180/AT1G09350/AT5G03795/AT5G05170/AT5G01250/AT2G44500/AT5G20410/AT1G01390/AT3G01180/AT2G36750/AT1G74720/AT2G35390/AT4G03550/AT2G36970/AT1G05680/AT3G57420/AT4G33330/AT4G15480/AT4G01750/AT2G32430/AT4G27570/AT3G29630/AT2G41640/AT5G53990/AT5G03490/AT5G17040/AT1G06780/AT1G04920/AT2G36770/AT3G62720/AT1G07250/AT4G18780/AT2G36800/AT5G05870/AT3G04240/AT3G02350/AT4G27560/AT5G05900/AT4G04970/AT1G70290/AT1G60140/AT5G41460/AT3G02250/AT5G01100/AT1G68470/AT5G25265/AT1G07240/AT3G46720/AT5G22940/AT1G11170/AT5G28910/AT3G15940/AT4G30060/AT4G23990/AT4G12700/AT1G56550/AT1G28240/AT2G15480/AT5G44670/AT4G15290/AT5G13000/AT1G67850	100
DEG_only	DEG_only	GO:0006401	RNA catabolic process	9/4494	22/29066	0.00364876362961369	0.0345463069290988	0.0273534169534467	AT2G02990/AT1G14210/AT5G39840/AT3G56170/AT2G17510/AT1G59760/AT2G06990/AT4G14790/AT1G14220	9
DEG_only	DEG_only	GO:0008033	tRNA processing	9/4494	22/29066	0.00364876362961369	0.0345463069290988	0.0273534169534467	AT4G27340/AT1G75200/AT5G20040/AT5G15810/AT3G56330/AT5G59980/AT1G76120/AT2G04530/AT1G72560	9
DEG_only	DEG_only	GO:0009790	embryo development	24/4494	89/29066	0.00369902099929361	0.0345788228858016	0.0273791627595949	AT3G14900/AT1G10270/AT1G67730/AT4G32720/AT4G13750/AT4G02990/AT1G19850/AT4G01360/AT4G07410/AT3G54010/AT5G18570/AT5G62090/AT5G64580/AT3G54720/AT5G12840/AT1G53330/AT2G39990/AT1G17690/AT4G36800/AT4G15910/AT2G32700/AT5G46290/AT1G01550/AT1G44900	24
DEG_only	DEG_only	GO:0030170	pyridoxal phosphate binding	24/4494	89/29066	0.00369902099929361	0.0345788228858016	0.0273791627595949	AT1G64660/AT3G08860/AT3G10050/AT5G11520/AT3G29320/AT4G32520/AT1G72810/AT5G46180/AT5G53970/AT4G13930/AT2G22810/AT4G14880/AT3G01120/AT1G65960/AT5G36160/AT5G63570/AT4G29840/AT2G38400/AT1G70560/AT3G48730/AT2G02010/AT4G37770/AT3G03630/AT1G70580	24
DEG_only	DEG_only	GO:0010197	polar nucleus fusion	11/4494	30/29066	0.00373153513995196	0.0346633798849625	0.0274461141376142	AT1G72440/AT4G30930/AT2G34260/AT2G20490/AT5G48030/AT1G19520/AT5G42020/AT4G05440/AT1G31817/AT2G31170/AT2G01730	11
DEG_only	DEG_only	GO:0005741	mitochondrial outer membrane	10/4494	26/29066	0.00376909572359785	0.0347934648984627	0.0275491141376133	AT2G36530/AT3G20000/AT4G29130/AT2G37410/AT1G27390/AT3G27080/AT5G15090/AT3G52930/AT1G73980/AT5G67500	10
DEG_only	DEG_only	GO:0010286	heat acclimation	14/4494	43/29066	0.00402355688190387	0.0369117609600747	0.0292263595671474	AT1G20440/AT5G05410/AT1G13080/AT3G16770/AT5G56030/AT1G77000/AT4G12400/AT4G21320/AT2G41160/AT5G21160/AT3G17880/AT3G02885/AT4G26840/AT1G73130	14
DEG_only	DEG_only	GO:0051539	4 iron, 4 sulfur cluster binding	22/4494	80/29066	0.00410934445134796	0.037466060213833	0.0296652481185678	AT4G03540/AT3G23940/AT5G15290/AT1G75200/AT4G15610/AT1G72090/AT2G15620/AT3G27380/AT2G05710/AT5G04590/AT3G06390/AT4G13430/AT2G35760/AT5G54980/AT1G03700/AT5G65165/AT5G40300/AT4G21990/AT4G19210/AT1G50170/AT1G17200/AT4G25830	22
DEG_only	DEG_only	GO:0015706	nitrate transport	8/4494	19/29066	0.00493166134059339	0.0446875079758063	0.035383117529217	AT3G45650/AT1G32450/AT5G14570/AT5G60780/AT1G08090/AT3G27170/AT3G60320/AT5G40890	8
